Typeofsales,Specialisation,Dept,Dateofbill,Quantity,ReturnQuantity,Final_Cost,Final_Sales,RtnMRP,Formulation,DrugName,SubCat,SubCat1
1,0,2,3/24/2015,-0.7601340813261029,0.30152341087334045,-0.8108478226872143,-0.5792812422284569,-1.2379081244509393,4,4,2,0
0,3,3,3/25/2015,0.4487387088883692,0.890602874294316,0.10506189401462208,-1.2327574075006695,0.6181275857169576,1,0,4,0
0,3,0,3/26/2015,1.0531751039956052,1.4796823377152915,-1.6202317183970678,-1.3924591964342898,-0.3731562700337308,1,4,4,0
0,4,1,3/27/2015,0.4487387088883692,-0.8766355159686104,0.6039283301285746,0.048453632268409555,-1.6262425263335256,1,4,0,0
0,1,0,3/28/2015,0.4487387088883692,-0.8766355159686104,-1.714016909635857,-0.9891319582309892,-0.9865918013604087,0,2,2,0
1,4,1,3/29/2015,-0.7601340813261029,0.30152341087334045,0.6247380253921249,0.3332298847364858,-0.019775459679730153,3,3,0,0
0,4,3,3/30/2015,1.9598296966564595,0.30152341087334045,0.07292719452601076,1.0484498858273714,-0.5807806037135296,3,0,1,1
1,0,3,3/31/2015,-0.7601340813261029,-1.465714979389586,1.2797479572591108,-0.3150274982963415,-0.6870395219604298,3,4,3,1
0,3,2,4/1/2015,-0.7601340813261029,-0.287556052547635,-0.7049590331828909,-0.9125075406216367,0.6261669117685323,3,3,2,0
1,2,3,4/2/2015,0.14652051133475114,-1.465714979389586,-0.6722580834830262,-0.6214899066915931,-0.6129379079198285,2,4,4,0
1,0,1,4/3/2015,-0.7601340813261029,-0.287556052547635,1.345079075382433,0.4807310070834353,0.34339235630227455,4,0,2,0
1,2,2,4/4/2015,0.7509569064419872,0.30152341087334045,-0.5086117724308897,-0.751218959790906,-1.0271379675335681,3,2,4,1
1,1,3,4/5/2015,-0.7601340813261029,1.4796823377152915,0.7640355773603795,1.0931974173258838,-0.8191640979384835,1,2,3,0
0,1,2,4/6/2015,-0.45791588377248493,-0.287556052547635,-0.6232774402096357,1.0302546720738388,-0.29905465599312936,0,1,2,1
0,2,1,4/7/2015,2.2620478942100775,-0.8766355159686104,-0.494455517149563,-0.6091481919362901,-1.3539540483258437,1,1,3,1
0,3,0,4/8/2015,1.0531751039956052,0.890602874294316,-0.4853955137695139,-0.4991306204033038,-0.037601791359309,0,4,4,0
1,2,1,4/9/2015,1.3553933015492232,0.890602874294316,1.6327341826989914,0.48884127677977707,1.505948810543032,2,0,2,1
0,0,3,4/10/2015,0.4487387088883692,-0.8766355159686104,-1.1864840565772181,0.47748689920489823,0.14730270782690894,3,4,4,0
1,4,3,4/11/2015,0.4487387088883692,-0.8766355159686104,0.9286728262822088,0.48866496656898717,-0.26934410319383156,1,3,1,1
1,1,3,4/12/2015,-0.7601340813261029,0.30152341087334045,1.335452821791131,0.07793269951250467,-1.3955488222448607,3,4,3,1
0,2,0,4/13/2015,-0.7601340813261029,-0.287556052547635,0.5609640953497482,-1.196931172668133,0.3304595274366977,4,2,4,1
1,3,2,4/14/2015,-0.7601340813261029,1.4796823377152915,-0.008471273341617876,0.4996667237222858,0.06586083956530449,0,0,2,1
1,4,3,4/15/2015,0.7509569064419872,-1.465714979389586,1.0973446079592162,1.1820225015219075,0.9512353129843786,3,0,4,1
0,3,3,4/16/2015,-0.7601340813261029,-0.287556052547635,-1.0919910525743624,-0.4444391930162325,-0.12568484201134464,3,1,0,1
1,0,1,4/17/2015,-0.7601340813261029,-0.8766355159686104,1.0382422421596775,-0.838704086384925,0.9197770806086514,2,4,1,0
1,4,1,4/18/2015,-0.7601340813261029,-1.465714979389586,0.30714243815556064,0.4566117702473574,-1.0606934154010101,1,1,3,0
1,1,1,4/19/2015,1.6576114991028414,1.4796823377152915,0.9553573674875094,-0.6963864842352031,0.11759215502761135,4,4,2,0
1,0,0,4/20/2015,1.3553933015492232,-0.287556052547635,0.442051550986604,0.7610642422396025,-1.3543035842411293,0,1,4,0
0,2,2,4/21/2015,2.5642660917636957,-0.287556052547635,0.8104680946831311,-0.4753287419466481,-0.355679474269438,4,3,1,1
0,3,1,4/22/2015,-0.7601340813261029,0.890602874294316,-1.0493807241775692,1.155540707861243,1.6569483259465223,4,4,0,0
1,0,3,4/23/2015,1.3553933015492232,1.4796823377152915,1.6112874559477817,-1.5703914611636005,-1.0603438794857243,2,0,3,0
0,1,2,4/24/2015,-0.1556976862188669,-0.287556052547635,-0.34057702224154185,-0.31597957343460786,1.2696625318097936,3,0,1,0
0,3,2,4/25/2015,1.9598296966564595,0.890602874294316,1.7174593705577317,-0.8385277761741351,0.1965872718822148,1,1,2,0
0,0,0,4/26/2015,0.4487387088883692,-0.8766355159686104,1.0160877026444013,-0.8450159919312086,-1.039022188653287,4,3,0,1
0,4,0,4/27/2015,-0.7601340813261029,1.4796823377152915,-0.977962416283276,1.647481458007619,0.3203229858934079,2,1,1,0
0,4,0,4/28/2015,-0.1556976862188669,-0.287556052547635,1.2683521717576427,-1.3164694955837817,0.054675690276157075,3,1,0,1
1,1,2,4/29/2015,0.14652051133475114,-1.465714979389586,-0.6867682451463861,-0.15839350703046792,-1.2462969864178,3,2,3,0
1,2,1,4/30/2015,-0.7601340813261029,-0.287556052547635,1.0886385109612005,1.0118478860673585,-1.5692681721419313,2,0,3,0
0,3,0,5/1/2015,1.6576114991028414,-0.8766355159686104,-0.2489860505713582,-0.5085808477016499,-1.5420043707496343,1,0,4,0
0,1,3,5/2/2015,-0.45791588377248493,-0.287556052547635,-1.2489131423678688,-0.7737161426877154,1.5513884795301938,2,1,0,1
0,2,0,5/3/2015,2.5642660917636957,-0.287556052547635,-0.21324150598600844,1.2208460099378746,1.586691606974065,1,1,2,1
0,0,1,5/4/2015,0.7509569064419872,1.4796823377152915,-0.34956624434518435,-0.17450826029667796,0.7743701398497352,0,4,1,1
0,0,3,5/5/2015,-0.7601340813261029,-1.465714979389586,1.2040827727804193,1.4446541915147544,-0.7125556437762974,0,3,3,1
0,3,2,5/6/2015,-0.7601340813261029,0.30152341087334045,1.5336403957297045,0.2710276423697589,-0.9561821767305392,1,2,2,0
0,2,1,5/7/2015,-0.1556976862188669,-0.8766355159686104,-0.39975016931748747,0.7859592440031563,-0.7579953127634588,2,4,0,1
0,4,2,5/8/2015,0.14652051133475114,-1.465714979389586,0.16168691513992883,-1.582063197117901,-1.423162159552443,0,0,2,0
0,2,2,5/9/2015,1.6576114991028414,0.890602874294316,1.7163268701352254,-0.30504834036562517,1.2843430402517997,3,1,2,0
1,0,0,5/10/2015,-0.7601340813261029,1.4796823377152915,-0.9577189712309789,0.6473794183221832,-0.8859254577580821,3,3,0,0
1,0,1,5/11/2015,0.4487387088883692,-0.8766355159686104,-0.4101550169492626,1.3549475562647808,-0.0005509843390081571,2,0,1,1
0,2,0,5/12/2015,-0.7601340813261029,0.890602874294316,0.8280218512319759,-0.20508045084767113,-1.367585949021992,2,4,2,0
0,0,0,5/13/2015,2.2620478942100775,1.4796823377152915,-0.5391892838385552,-0.996713297294961,-0.09038171456747322,3,1,0,1
1,4,1,5/14/2015,0.4487387088883692,-0.287556052547635,-1.2083554709868676,-0.8458622809430009,-1.5622774538362139,1,4,2,0
1,2,1,5/15/2015,-0.7601340813261029,0.890602874294316,1.2971601512551425,0.27420122616397963,0.15639064162434138,3,0,2,1
1,2,3,5/16/2015,0.14652051133475114,-0.8766355159686104,1.2712542040903145,1.1753932375962017,0.3052929415361161,3,1,3,0
1,3,3,5/17/2015,-0.7601340813261029,0.30152341087334045,0.7352275978628797,-1.3612170270822943,-1.5025068123223324,1,2,4,0
1,2,3,5/18/2015,2.5642660917636957,-1.465714979389586,-1.5945381150614597,-1.0730556185670492,0.575134668136797,0,4,4,0
0,1,1,5/19/2015,-0.7601340813261029,1.4796823377152915,-1.641395320042651,-0.7501258364840078,-0.608743476936398,2,4,3,0
1,0,0,5/20/2015,-0.7601340813261029,-1.465714979389586,1.1291254010657947,-1.194039685211176,-0.6905348811132884,2,4,4,0
1,0,0,5/21/2015,-0.1556976862188669,-0.8766355159686104,0.21519756010334373,1.0069464622073956,0.28222357112724966,4,2,1,0
1,2,1,5/22/2015,-0.45791588377248493,-0.8766355159686104,0.3291554151180237,0.8541207714945868,1.368231659920405,0,1,3,1
0,3,0,5/23/2015,-0.7601340813261029,-0.287556052547635,-0.1491844508380051,-1.6305837671273211,1.5898374302116378,1,4,3,1
0,4,0,5/24/2015,-0.7601340813261029,0.890602874294316,-1.2629986163727889,0.14549477228724875,-0.7936479761226161,0,4,1,0
1,2,3,5/25/2015,-0.1556976862188669,-0.8766355159686104,-0.5270149042966144,0.07581697698302409,-1.316903241305543,3,1,0,0
1,2,1,5/26/2015,1.3553933015492232,0.890602874294316,-1.521350275257001,-0.06071765025278454,-0.9054994690140901,3,1,3,1
1,3,0,5/27/2015,1.0531751039956052,-1.465714979389586,1.2706879538790614,0.07895529873508679,1.2423987304174968,0,2,2,1
1,0,3,5/28/2015,-0.7601340813261029,-0.287556052547635,1.5908316670662646,1.046193115129259,-0.553167266405947,4,1,3,0
0,1,1,5/29/2015,1.0531751039956052,-0.8766355159686104,0.5601147200328686,-0.9771781259394241,-1.6727308030665444,3,4,2,0
0,0,3,5/30/2015,-0.7601340813261029,0.890602874294316,-1.6274514085905443,0.9262316477077138,0.41050325203715876,4,2,4,0
1,2,2,5/31/2015,-0.7601340813261029,0.890602874294316,0.6764791384453739,1.3165471923547096,-1.5996777967718006,3,2,4,0
1,2,1,6/1/2015,-0.7601340813261029,-1.465714979389586,-1.0123621166168997,1.4353097503428818,-1.7066357868492728,4,3,0,1
1,3,2,6/2/2015,1.9598296966564595,0.30152341087334045,1.274651705357833,0.7532713309226825,-0.6660673670432784,4,2,4,0
0,3,0,6/3/2015,1.0531751039956052,-1.465714979389586,-0.32627920440740205,-1.0120522856336946,0.028460496629717853,2,2,2,0
1,0,1,6/4/2015,0.14652051133475114,-0.287556052547635,0.6571558499863629,-0.13028965943053528,1.6171012316039346,4,0,4,1
0,2,1,6/5/2015,-0.7601340813261029,-0.287556052547635,-0.16256211207885893,0.445856847389165,0.19588820005164298,3,4,0,0
1,1,3,6/6/2015,-0.7601340813261029,-1.465714979389586,-0.6455735422777253,0.17677220368140226,0.5510166899820731,2,4,2,0
1,2,3,6/7/2015,-0.7601340813261029,-1.465714979389586,1.3857075280398408,-1.2389635269204788,-0.6010536868001092,0,2,2,1
1,1,0,6/8/2015,-0.7601340813261029,-0.8766355159686104,0.8179709099822342,0.49934936534286367,0.09242556912702948,4,4,0,1
0,1,0,6/9/2015,-0.1556976862188669,0.30152341087334045,0.3583173009975567,1.222820684298723,-0.502135022774212,2,2,4,0
0,1,0,6/10/2015,0.14652051133475114,-0.8766355159686104,-1.0184493063878703,1.2654172312255973,-1.4056853637881501,0,0,3,1
1,4,2,6/11/2015,0.4487387088883692,-0.8766355159686104,0.5232376750250123,0.36500098472085135,1.0295313580084102,4,4,0,1
1,2,2,6/12/2015,-0.45791588377248493,-0.287556052547635,-1.5110162089016324,-1.5499394767119556,-0.59930600722368,2,4,4,1
0,0,2,6/13/2015,-0.45791588377248493,-1.465714979389586,-0.03402331412441244,-0.002500018649912618,-0.9470942429331068,2,3,2,0
1,3,0,6/14/2015,-0.7601340813261029,-1.465714979389586,-1.274182058045037,1.2124183818621106,-0.40671171790117305,0,0,3,1
1,1,2,6/15/2015,-0.7601340813261029,-1.465714979389586,0.7672915160750845,0.095422672422877,0.5733869885603678,1,1,4,1
0,0,0,6/16/2015,1.0531751039956052,0.890602874294316,1.581488538580589,0.8250295867142298,1.6849111991693908,2,1,0,1
0,3,1,6/17/2015,-0.7601340813261029,0.30152341087334045,1.1265772751151557,1.5291067824831843,1.4923169098468838,1,2,4,1
0,0,0,6/18/2015,-0.45791588377248493,-1.465714979389586,1.3396996983755292,0.864452549846883,-1.7027908917811283,4,1,4,1
0,0,1,6/19/2015,-0.7601340813261029,-0.287556052547635,1.4203195722026845,-1.4172131500292118,-1.7031404276964142,2,1,4,1
0,4,1,6/20/2015,2.5642660917636957,-0.287556052547635,1.1524832222799837,0.7699855389055785,0.9662653573416702,3,0,1,0
0,4,3,6/21/2015,1.6576114991028414,0.30152341087334045,-0.9897828894431837,0.5581311896202636,-1.3469633300201267,0,0,1,1
0,2,1,6/22/2015,1.3553933015492232,-1.465714979389586,-0.8598284659606048,-1.3940107262892423,-0.3773507010171612,2,0,3,1
1,1,2,6/23/2015,-0.7601340813261029,-0.287556052547635,-1.5728790444810299,-1.1074008476289496,0.8051293003948904,0,0,4,1
1,1,3,6/24/2015,0.14652051133475114,1.4796823377152915,0.4906075066015546,0.49176802627889193,-1.3235444236959741,1,2,3,1
1,0,1,6/25/2015,-0.7601340813261029,0.890602874294316,-0.37964828681800356,-0.28022386268638716,-1.0872581449627352,0,4,0,1
0,0,2,6/26/2015,2.5642660917636957,-0.287556052547635,1.1371944665761506,-1.0315521949470734,0.6967731666562752,2,2,1,1
1,0,3,6/27/2015,0.7509569064419872,1.4796823377152915,-0.18938821583697293,0.10564866464869936,1.4080787542629924,3,4,1,0
0,4,2,6/28/2015,1.3553933015492232,0.890602874294316,0.40510372470234113,1.5384159616128985,1.2661671726569348,2,1,4,1
1,4,0,6/29/2015,0.14652051133475114,0.890602874294316,1.2055691795849588,1.680592515593989,0.5055770209949119,3,3,2,0
0,0,1,6/30/2015,0.14652051133475114,-0.287556052547635,-1.088593551306844,-1.6318179386028513,1.6129068006205043,0,3,4,0
1,2,3,7/1/2015,-0.7601340813261029,-1.465714979389586,1.4920210052026042,-0.11322283102605928,0.7250855757944297,3,0,1,1
1,2,3,7/2/2015,-0.7601340813261029,-1.465714979389586,-1.5306226224662698,-1.7043872213640325,-0.6604747923987048,0,3,2,1
1,3,1,7/3/2015,-0.1556976862188669,-0.287556052547635,0.4823968785383849,1.189674364670195,0.9302631580672269,0,1,0,1
1,4,1,7/4/2015,-0.1556976862188669,-0.287556052547635,-1.7339772295825278,1.5616183853528682,-0.3161819158421364,3,4,0,1
1,1,2,7/5/2015,-0.1556976862188669,-0.8766355159686104,-1.3715063131041578,-0.6669779410754239,1.494414125338599,0,0,1,1
0,1,2,7/6/2015,-0.7601340813261029,0.890602874294316,0.2936232143618935,0.39920516561411973,-0.27458714192311956,3,0,4,1
1,1,0,7/7/2015,1.9598296966564595,0.30152341087334045,-0.5533455391198819,1.5005445283351975,0.04488868464815306,0,1,2,1
0,3,3,7/8/2015,0.14652051133475114,-0.8766355159686104,0.20005036695232425,0.4338677530554418,-0.16693008001507567,3,2,4,1
0,4,1,7/9/2015,-0.7601340813261029,1.4796823377152915,-0.14911366956159855,0.33735554366897264,0.12772869657090116,4,2,4,0
1,1,1,7/10/2015,-0.7601340813261029,-0.287556052547635,0.718310872801694,-0.09742543613927143,-0.02676617798544738,4,4,3,1
0,1,1,7/11/2015,-0.1556976862188669,0.30152341087334045,0.6277816202776101,0.5689918986049304,-0.03690271952873718,1,2,0,0
0,4,1,7/12/2015,0.4487387088883692,-1.465714979389586,-0.15215726444708383,-0.6409192919206557,0.6240696962768172,3,3,4,0
0,3,1,7/13/2015,1.6576114991028414,0.30152341087334045,0.33630432403509364,-1.3153411102347252,-0.004745415322438343,3,3,1,0
1,0,0,7/14/2015,-0.1556976862188669,1.4796823377152915,1.3044506227250254,-0.5700425871830587,-0.6052481177835394,1,0,4,0
0,3,1,7/15/2015,0.14652051133475114,0.890602874294316,0.7375633799842986,0.9278184396048244,1.6517052872172342,4,3,2,0
0,4,2,7/16/2015,-0.7601340813261029,-0.8766355159686104,0.29949806030364434,-1.4751839473369777,-0.5175146030467895,0,2,4,0
0,2,0,7/17/2015,-0.7601340813261029,0.30152341087334045,-1.1272401282248659,-1.6861920076105004,0.44405869990460095,4,1,3,1
0,2,3,7/18/2015,-0.7601340813261029,0.890602874294316,1.5784449436951038,-0.605057795045961,1.1357902762553107,0,4,2,1
1,1,3,7/19/2015,-0.7601340813261029,0.890602874294316,0.6211281802953866,-0.8777039050116825,-1.4962151658471872,2,3,2,0
0,3,0,7/20/2015,-0.7601340813261029,0.30152341087334045,-0.42254174032042346,0.4703639666889806,-0.6845927705534289,2,2,3,0
0,2,2,7/21/2015,-0.7601340813261029,0.890602874294316,-0.964443192489609,0.08607823125100443,-0.14386070960620928,4,2,1,1
1,2,2,7/22/2015,1.3553933015492232,-0.8766355159686104,-1.5517154428354465,-0.666625320653844,-0.19104805816979992,2,3,1,1
0,0,0,7/23/2015,-0.7601340813261029,-0.8766355159686104,-0.8172181375638115,-1.5783959447334686,-0.5143687798092169,3,2,3,1
1,0,3,7/24/2015,-0.7601340813261029,0.890602874294316,0.7599302633287944,0.8268984749486041,-1.6458165375895335,1,1,1,0
1,0,1,7/25/2015,-0.7601340813261029,0.30152341087334045,1.0135395766937623,0.2087901379608741,-0.10680990258590843,2,3,0,0
1,0,0,7/26/2015,-0.7601340813261029,1.4796823377152915,-1.0086107089673484,-0.2576914177474198,-0.6000050790542516,2,2,0,1
1,3,2,7/27/2015,-0.7601340813261029,0.890602874294316,1.3342495400922185,-0.6175405579698962,-0.6447456762108412,4,1,4,0
0,0,1,7/28/2015,-0.7601340813261029,1.4796823377152915,1.6048463597947777,0.40812646228009575,1.5014048436443161,4,4,1,0
1,2,0,7/29/2015,1.3553933015492232,0.890602874294316,1.0107791069139038,0.4831640879923377,0.7250855757944297,3,4,3,0
1,0,1,7/30/2015,-0.7601340813261029,0.30152341087334045,1.4218767602836306,0.9207307691310647,-0.21901093139266833,0,3,4,0
1,2,0,7/31/2015,-0.7601340813261029,0.890602874294316,-1.1387774762791472,-0.23498266259766237,1.3594932620382585,1,2,2,0
1,3,2,8/1/2015,-0.7601340813261029,-0.287556052547635,0.9706461231913425,1.1334314074281717,-0.7988910148519038,1,1,3,0
0,4,3,8/2/2015,-0.45791588377248493,-1.465714979389586,0.7048624302844338,-0.34179138829427,-0.9694645415114017,0,0,4,1
0,0,2,8/3/2015,0.4487387088883692,1.4796823377152915,1.5553702475865414,-1.213927476988293,0.940050163695231,0,3,3,1
1,1,2,8/4/2015,-0.7601340813261029,-1.465714979389586,0.37353527542498277,0.4576696315120975,1.4807822246424505,1,4,2,0
1,2,3,8/5/2015,-0.7601340813261029,0.890602874294316,1.1010252343323614,0.8498893264356255,-1.6024740840940874,1,2,1,1
1,0,1,8/6/2015,-0.7601340813261029,-1.465714979389586,0.10010720466615783,1.143163731063782,0.9334089813047998,0,1,2,0
1,1,3,8/7/2015,0.4487387088883692,0.30152341087334045,0.7337411910583401,-0.014665423194425495,-0.815668738785625,3,1,2,0
0,0,0,8/8/2015,0.4487387088883692,-0.8766355159686104,-0.5201491204851709,1.5470551619416109,0.08788160222831352,4,4,4,1
0,3,0,8/9/2015,1.3553933015492232,0.30152341087334045,0.5719351931927764,1.3846029337196657,-1.5493446249706373,0,0,1,0
0,2,3,8/10/2015,1.3553933015492232,1.4796823377152915,1.2663702960182568,0.8578585479633355,-1.6258929904182398,3,2,0,0
1,0,0,8/11/2015,-0.7601340813261029,-0.8766355159686104,1.5244388297968425,1.2345276822951818,0.6806945145531256,3,1,0,1
1,2,0,8/12/2015,-0.7601340813261029,-0.8766355159686104,-0.3615282800579054,-1.0909687359833176,0.11374725995946695,4,3,0,0
0,0,0,8/13/2015,-0.7601340813261029,0.890602874294316,1.3917239365344047,0.01590676735656769,0.6181275857169576,0,3,3,1
1,2,1,8/14/2015,-0.7601340813261029,0.890602874294316,-0.811130947792841,-1.5831210583826416,1.4517707436737246,0,3,2,1
1,2,0,8/15/2015,-0.7601340813261029,0.30152341087334045,0.1407356573235655,-0.0014774194273303011,-1.6839159523556921,1,2,3,1
0,2,1,8/16/2015,1.6576114991028414,0.30152341087334045,-0.041950817081955416,0.3077706902984036,0.3762487323391449,3,4,2,1
1,3,1,8/17/2015,-0.7601340813261029,-0.8766355159686104,1.5626607190564243,1.2574127476557295,-0.6339100628369796,1,2,4,1
1,4,0,8/18/2015,0.14652051133475114,1.4796823377152915,0.2310525660184297,1.047427286604789,0.9369043404576581,2,4,4,1
1,3,2,8/19/2015,0.4487387088883692,0.890602874294316,0.2939771207439267,1.5050580697314229,-0.9313651267452433,3,1,3,1
1,4,1,8/20/2015,0.14652051133475114,0.30152341087334045,0.9949241009988178,-1.0286254454479586,0.5234033526744902,1,0,4,1
1,4,3,8/21/2015,0.14652051133475114,0.890602874294316,-0.48999629673594514,0.6015035014746143,-0.4504037073119051,1,0,1,0
0,0,3,8/22/2015,-0.7601340813261029,-0.8766355159686104,-1.1762207714982564,-0.9133890916755869,-0.05752533853060282,0,2,3,1
0,2,3,8/23/2015,-0.7601340813261029,-0.287556052547635,0.6979258651965836,1.4406695807508996,-1.2864936166756733,1,4,1,1
0,3,0,8/24/2015,-0.7601340813261029,-0.287556052547635,-0.7527363947573684,1.6968835790709889,0.3398969971494159,2,2,3,0
1,1,1,8/25/2015,2.2620478942100775,0.890602874294316,1.399014408004288,-1.4077981847730234,1.7114759287311159,0,1,2,1
0,4,2,8/26/2015,-0.1556976862188669,-0.287556052547635,-0.43945846538160876,0.5656067425577614,0.8261014553120422,2,0,2,0
1,1,1,8/27/2015,2.2620478942100775,0.890602874294316,-1.441367432917505,-0.6041057199076949,0.4702738935510402,1,1,1,1
1,1,2,8/28/2015,0.7509569064419872,0.890602874294316,0.6282770892124565,0.5249848699917358,0.5772318836285123,0,1,0,0
0,2,1,8/29/2015,-0.7601340813261029,-0.287556052547635,-0.673036677523499,-0.4980374970964055,-0.2057285666118057,2,0,4,1
1,1,1,8/30/2015,-0.7601340813261029,1.4796823377152915,1.4685924027120083,1.4004708526907694,-0.5056303819270705,3,0,0,0
1,4,2,8/31/2015,-0.7601340813261029,-1.465714979389586,0.31195556495121174,-1.4029320229552182,-0.6391531015662677,0,4,3,0
0,4,0,9/1/2015,0.4487387088883692,1.4796823377152915,1.3082728116509839,1.4715943917234728,-0.21236974900223712,4,1,2,1
1,2,2,9/2/2015,-0.7601340813261029,-0.8766355159686104,0.12417283864441303,-1.4074808263936014,0.11025190080660834,1,1,4,1
0,4,3,9/3/2015,-0.7601340813261029,-0.287556052547635,-1.4407304014298452,-1.314001152632721,-0.9677168619349725,0,4,3,0
1,4,3,9/4/2015,0.4487387088883692,0.30152341087334045,-0.050019882592311736,-1.2245766137200116,0.2773300683132477,1,3,3,0
0,3,3,9/5/2015,-0.7601340813261029,-0.287556052547635,0.5836141037998708,-0.7757613411328801,-1.2186836491102173,2,0,2,1
0,1,3,9/6/2015,-0.7601340813261029,-1.465714979389586,1.4455884878798526,1.5296709751577129,1.7202143266132623,1,0,1,0
1,3,3,9/7/2015,-0.7601340813261029,0.890602874294316,-1.5911406137939414,-1.2559950932827972,1.6195479830109354,0,2,0,1
1,1,3,9/8/2015,-0.7601340813261029,-0.8766355159686104,-1.3119792596461792,0.14411955264308648,-1.350808225088271,1,4,2,1
0,2,1,9/9/2015,0.14652051133475114,1.4796823377152915,0.7442876012429286,0.5538997445613029,0.30214711829854324,1,1,4,1
0,4,1,9/10/2015,-0.7601340813261029,0.30152341087334045,1.5157327327988264,0.23657662718138472,-1.1449315709849017,2,4,1,0
0,3,0,9/11/2015,-0.7601340813261029,0.890602874294316,-1.6625589216882346,-0.13822361891608717,-1.049158730196577,0,4,3,0
0,0,3,9/12/2015,-0.7601340813261029,1.4796823377152915,0.5821276969953316,0.9486230444780492,0.6370025251423935,0,1,3,0
1,3,3,9/13/2015,-0.7601340813261029,-0.287556052547635,-0.2966218495930226,1.018300839782274,-1.2403548758579404,4,3,0,1
0,1,3,9/14/2015,-0.7601340813261029,-0.287556052547635,0.9964105078033569,-0.5333700633387299,-1.2641233180973785,4,4,2,1
1,3,0,9/15/2015,1.3553933015492232,0.890602874294316,0.7022435230573884,-1.0655448035873936,0.9991217333785406,1,1,4,1
1,3,1,9/16/2015,0.14652051133475114,0.890602874294316,0.8086277814965587,0.5422632706491598,1.1267023424578784,0,0,3,1
0,3,1,9/17/2015,-0.7601340813261029,-1.465714979389586,-0.21041025492974305,1.3658435272916054,0.584572137849515,1,4,1,1
0,2,2,9/18/2015,-0.7601340813261029,-1.465714979389586,1.412321287968735,0.03381988477283613,-0.6139865156656859,2,1,3,0
0,1,0,9/19/2015,1.3553933015492232,-0.287556052547635,-0.822314389465089,0.4685656025389222,1.7118254646464015,3,1,2,1
1,4,1,9/20/2015,0.14652051133475114,1.4796823377152915,0.48855484958576206,-0.8855673404129183,0.830295886295472,2,1,1,1
1,1,3,9/21/2015,-0.7601340813261029,1.4796823377152915,1.124241492993737,0.5514314016102421,0.7984881180044593,1,4,1,1
1,3,3,9/22/2015,-0.7601340813261029,0.30152341087334045,1.0063198865002854,-0.7379251698973369,-1.131649206204039,1,1,2,1
1,1,3,9/23/2015,-0.7601340813261029,0.890602874294316,0.1962989593027725,1.1489114439355375,1.5457959048856198,4,4,1,1
1,4,0,9/24/2015,0.4487387088883692,-0.287556052547635,-0.06141566809377961,1.1817756672268012,-0.42034361859732144,0,1,2,1
0,1,3,9/25/2015,1.3553933015492232,-0.287556052547635,-0.08972817865643298,-1.593206002439832,-1.3536045124105578,2,4,4,1
0,4,0,9/26/2015,-0.7601340813261029,-0.287556052547635,0.7706182360661965,-1.42645180507461,-1.1166191618467471,2,4,3,0
0,2,3,9/27/2015,-0.7601340813261029,-0.287556052547635,-1.618462186486902,0.4230423061129334,0.11374725995946695,0,4,4,0
1,0,0,9/28/2015,0.14652051133475114,0.30152341087334045,-0.6747354281572583,-0.9445607369432664,-0.6877385937910016,0,3,3,1
0,1,1,9/29/2015,-0.7601340813261029,-1.465714979389586,1.0028516039563609,-0.8918792459592018,-0.6115397642586848,3,3,0,0
1,3,2,9/30/2015,-0.45791588377248493,1.4796823377152915,0.2411742885445783,-1.1090581636103758,-1.17289444420777,0,1,1,0
0,2,0,10/1/2015,-0.7601340813261029,-1.465714979389586,1.5253589863901287,1.4860870910504143,0.5789795632049415,1,3,3,0
1,4,2,10/2/2015,-0.7601340813261029,0.890602874294316,-0.8401512711195607,-1.6539977631202385,-0.0015995920848657656,3,4,3,0
1,1,1,10/3/2015,-0.7601340813261029,0.890602874294316,-1.164683423443975,0.9330372218442097,-0.6737571571795674,0,4,0,1
1,2,1,10/4/2015,1.3553933015492232,0.30152341087334045,-1.5559623194198446,1.70217288539469,-1.6465156094201052,0,3,3,1
0,2,0,10/5/2015,0.4487387088883692,-0.8766355159686104,-0.31785623251501266,1.347330955158651,-1.725161190359423,0,1,2,0
0,4,2,10/6/2015,0.14652051133475114,0.30152341087334045,0.1948833337746399,-1.167663677676986,-0.6136369797504,4,0,0,1
1,2,0,10/7/2015,1.9598296966564595,0.890602874294316,1.1706032290400818,-0.5365083850907926,1.0994385410655814,0,3,1,0
0,4,0,10/8/2015,-0.7601340813261029,-0.8766355159686104,-0.12087194027535174,0.005539726962113213,-0.21551557223980972,4,3,0,0
1,0,2,10/9/2015,2.2620478942100775,-0.287556052547635,1.256248573492108,-0.6293180800506708,-1.151922289290619,3,1,3,0
1,1,0,10/10/2015,-0.7601340813261029,0.30152341087334045,0.9260539190551633,1.6275584041883442,1.4031852514489904,0,1,1,1
1,4,3,10/11/2015,-0.7601340813261029,-0.287556052547635,1.531092269779066,-1.6961359034990586,0.748154946203296,1,1,4,0
0,4,0,10/12/2015,-0.45791588377248493,1.4796823377152915,1.603996984477898,-0.16597484609443985,0.6230210885309595,4,1,1,0
1,1,1,10/13/2015,1.6576114991028414,-1.465714979389586,0.2999227479620841,-0.7572487689999257,-1.3581484793092737,1,4,2,1
0,3,0,10/14/2015,-0.7601340813261029,-0.287556052547635,0.06280547199986214,0.4986793865418613,-0.8862749936733679,4,4,3,1
